distancia_km,tempo_isquemia_max_horas,urgencia_receptor,disponibilidade_voo_comercial_bool,custo_voo_comercial_estimado,disponibilidade_voo_dedicado_bool,custo_voo_dedicado_estimado,melhor_modal
1805.987723782871,4,5,0,0.0,0,0.0,0
965.1021474014821,6,5,1,1609.72608025466,1,19659.719435855186,2
791.2237161054348,4,1,1,4208.621687268191,0,0.0,1
262.5499273752138,12,2,1,1757.469672278436,0,0.0,1
1822.013586564972,24,1,1,4775.458601613421,0,0.0,1
175.98857155297677,12,4,1,774.6563068686665,1,8379.636501432084,0
1775.2965973471184,48,4,1,3144.7205713683093,0,0.0,1
749.8261994565861,4,1,1,1817.736531487484,1,18243.874704237503,2
996.3263511901351,24,2,0,0.0,0,0.0,0
282.92607053277095,6,3,0,0.0,0,0.0,0
1902.582616122929,12,5,1,2883.946557041066,0,0.0,1
695.5998507144601,24,4,0,0.0,1,14405.223134233374,0
896.8674590481053,24,3,1,3529.7723839314003,0,0.0,0
126.37719048437313,4,1,1,3091.3061369716515,0,0.0,0
1397.4910918930727,24,1,1,4246.625238768801,1,6225.1208274978035,2
759.9596660916193,12,5,0,0.0,0,0.0,0
1539.8282219590621,48,5,1,2025.5431244439246,0,0.0,1
743.925970003538,48,3,1,1090.140972269094,0,0.0,1
1111.9439096835335,48,3,0,0.0,1,15233.252257161615,0
1803.3295955611884,6,4,0,0.0,0,0.0,0
1987.0703210697798,4,2,0,0.0,1,9686.583225923023,2
108.81778922826348,24,1,0,0.0,0,0.0,0
525.8805349847869,12,1,0,0.0,0,0.0,0
1557.3900336258803,4,2,0,0.0,0,0.0,0
539.3996915771486,12,1,0,0.0,1,3174.0688445642345,2
1734.308321513652,12,1,0,0.0,0,0.0,0
553.1229631356857,24,2,0,0.0,0,0.0,0
1002.1790033034351,6,5,1,4493.4126288438765,1,6758.064313687048,2
1527.8965419507656,12,5,1,740.553276603113,0,0.0,1
1085.528216750448,6,1,0,0.0,0,0.0,0
1169.8510642937576,24,4,1,4421.918221137703,0,0.0,0
572.3051972937756,48,5,1,2401.38664791449,1,18705.55788105805,0
616.7344323570915,6,2,1,2133.7983278471193,1,13474.902893701093,2
326.29742616020303,24,5,0,0.0,1,13660.499939108522,0
1402.6387715406586,48,4,0,0.0,1,7758.8020705616955,0
1631.9777631250938,4,3,0,0.0,0,0.0,0
1838.1624386779495,24,1,0,0.0,0,0.0,0
140.31802713031698,24,1,0,0.0,0,0.0,0
371.69292015122255,48,5,0,0.0,1,6042.430465322712,0
1503.99732220388,12,1,1,4046.575114158506,1,9181.156984196752,2
1621.7472497085107,24,5,0,0.0,0,0.0,0
1257.1068892790413,24,4,0,0.0,0,0.0,0
524.8976784926817,24,5,1,3048.4572847238856,1,14203.814169489598,0
1903.4060497417156,48,5,1,2652.2298714753138,0,0.0,1
123.91490883633324,6,1,0,0.0,1,14631.611600723303,2
1833.1871012178613,4,2,1,1289.7315853091018,1,11461.63712496577,2
233.44286459521413,6,1,1,4014.8495596620787,1,10621.128197544938,2
703.2021205359681,6,2,0,0.0,0,0.0,0
639.5997607476716,12,1,0,0.0,1,12217.560039125157,2
535.0107942780953,48,3,0,0.0,0,0.0,0
1746.7960090874442,24,2,1,1406.4412191271847,0,0.0,1
983.047955752603,6,5,0,0.0,1,16055.460226365174,2
566.016283104492,12,2,1,670.5422851308537,1,5751.485915267074,2
1921.058386541409,6,3,1,4961.097353469158,1,3575.4996242206,2
1950.613339078444,4,5,0,0.0,0,0.0,0
539.4224042583382,48,1,0,0.0,0,0.0,0
1831.7707060375064,24,1,0,0.0,0,0.0,0
1931.0927423299895,12,2,0,0.0,1,17171.16367583307,2
284.14394837555807,4,2,1,4542.9881876058025,1,9181.884868580224,2
592.0417642405343,12,4,1,2514.5468449820037,0,0.0,0
835.7892182513144,24,2,1,2935.6463136318107,1,13816.620061867201,2
1897.673235984645,48,4,1,1922.2874156266348,0,0.0,1
74.68386062340306,48,1,1,4998.928401977168,0,0.0,0
1258.5901741811927,24,2,1,2382.001934782588,0,0.0,1
556.84096624042,4,1,1,3619.504993978839,0,0.0,1
299.10170522569126,48,3,1,3336.790226601136,1,19231.711264997335,0
267.6781055601647,12,3,0,0.0,0,0.0,0
311.7203294364061,6,2,0,0.0,1,10504.391252169571,2
782.1026575856781,4,1,0,0.0,0,0.0,0
1518.2243790955438,24,4,1,1963.4944746505878,0,0.0,1
417.0449581774147,4,5,0,0.0,0,0.0,0
188.51005558845773,48,3,0,0.0,1,7400.688750427384,0
418.959052551777,4,5,1,2040.4318307986105,0,0.0,1
391.09285219937937,48,5,0,0.0,1,12376.551381535295,0
1011.9492384355084,48,4,1,4284.910979144163,1,6848.90898565572,0
515.5364854286732,6,1,1,3031.1580166411263,1,12003.23581113565,2
553.5971870944375,24,3,1,3464.3343861728167,0,0.0,0
75.33344240307758,48,3,0,0.0,1,16800.86137957727,0
1365.4789007457148,24,1,1,2526.237387943768,0,0.0,1
1114.297383084008,24,3,0,0.0,0,0.0,0
1014.5638598668615,12,3,1,2995.284198537267,0,0.0,1
1036.474319628405,24,3,0,0.0,0,0.0,0
1174.1386121286569,48,2,0,0.0,0,0.0,0
1486.3598796374933,24,5,0,0.0,1,18899.535307729348,0
1866.7643702315145,24,2,1,3884.0283326624,1,15282.830561614537,2
1347.2955909757272,12,2,0,0.0,0,0.0,0
122.08204040287282,6,4,1,3055.555490779709,1,11973.976099888465,2
1635.6723554502234,24,2,1,2287.279472703768,1,4770.200694540632,2
343.30217458054074,24,2,0,0.0,0,0.0,0
1790.3862636534438,12,1,0,0.0,1,16869.189526067654,2
1811.5353253757157,12,2,0,0.0,1,10036.481948483262,2
1114.3137583817206,12,5,0,0.0,0,0.0,0
1233.599345734698,4,5,0,0.0,0,0.0,0
1016.5776862787812,12,5,0,0.0,0,0.0,0
1992.417460098729,48,4,1,2014.3846508573997,0,0.0,1
552.3345560208865,24,4,1,1981.5535686365804,0,0.0,0
1784.5637917788722,24,3,0,0.0,1,15559.069569627976,0
846.746878163596,6,5,1,2432.3381279544246,1,5424.84702864769,2
1755.9324537239165,4,4,1,1872.1654203545486,1,15076.160101967585,2
601.3557240599353,6,5,1,789.7511517189455,0,0.0,1
919.305804542533,6,4,0,0.0,0,0.0,0
1753.0431939080058,6,5,1,3676.528313909867,1,5133.363933361009,2
1656.7185743458044,6,2,1,3626.3630942745567,0,0.0,1
866.2912140402525,6,2,1,4553.220084501368,1,4234.7097984914435,2
205.27349489965462,4,1,0,0.0,1,14523.267944968698,2
328.70130099085105,24,5,0,0.0,0,0.0,0
661.7214391659226,48,5,1,4453.664632220132,0,0.0,0
739.1347315036527,6,4,1,1053.9091428385723,1,8504.15095228429,2
1393.9989749656493,24,3,0,0.0,0,0.0,0
1139.6839286892878,48,3,0,0.0,0,0.0,0
393.0331948291457,6,5,1,2821.633735340505,1,7793.464413765956,2
256.6115981207704,48,2,1,2169.2194794653883,0,0.0,1
1840.5375674765614,4,4,0,0.0,1,3169.278699084697,2
436.16170785244043,4,1,0,0.0,0,0.0,0
1663.3530469976197,48,5,0,0.0,1,17685.237486829043,0
1514.457943141402,12,4,0,0.0,0,0.0,0
926.0467453070797,12,2,0,0.0,0,0.0,0
724.2429927587917,12,3,0,0.0,1,18216.388756074877,0
440.4293884848529,24,5,0,0.0,0,0.0,0
1544.669474253932,6,1,1,1743.6020115180752,0,0.0,1
199.71874919100878,6,3,1,1764.6698966859303,1,19689.943959416807,2
1742.768836751495,12,3,0,0.0,0,0.0,0
853.9413733697609,24,5,1,3952.766498920781,1,7994.059794601698,0
1843.7530500475737,12,2,1,1340.5232427176406,0,0.0,1
513.0733214885215,12,3,1,2264.722318389467,0,0.0,0
1973.8579676145189,24,3,0,0.0,1,7877.694947522022,2
1461.4121345124465,6,3,0,0.0,1,13263.064825092708,2
1258.7088462098213,24,3,0,0.0,0,0.0,0
604.7089562274214,6,5,0,0.0,0,0.0,0
993.8549306579654,12,5,1,1629.9062551366023,0,0.0,1
1634.4653701321004,4,3,0,0.0,0,0.0,0
1965.5147361179872,4,4,1,2577.876633154492,0,0.0,1
1233.771878487522,4,3,0,0.0,0,0.0,0
887.8140195141137,6,4,1,1364.8153589658696,1,7672.741868558507,2
503.6185597273919,48,3,0,0.0,1,18063.41514208716,0
452.87232427578914,24,5,1,4928.439689579336,1,16348.914371166064,0
827.9696674784532,4,4,1,4023.641924414846,1,4089.4795900749127,2
397.50725697541674,24,4,1,3583.0127091409718,0,0.0,0
731.6519790137834,24,3,0,0.0,0,0.0,0
1403.477330404895,12,1,0,0.0,0,0.0,0
1628.3004052592166,4,4,1,3965.171330238719,1,10907.611156752118,2
554.2660028569694,12,4,1,3390.4802659100046,0,0.0,0
88.12257322478067,48,4,0,0.0,0,0.0,0
1237.4321833217277,4,3,1,3340.1283546086574,1,18366.738931575033,2
918.8998946410619,24,3,1,3145.166148350506,0,0.0,0
1258.6930001590965,4,5,1,3002.694028771646,1,19205.66973144369,2
722.0791847854377,6,4,1,3847.2857404235165,1,8362.272556906093,2
735.0440934347512,6,4,0,0.0,0,0.0,0
1975.5409009121302,4,3,0,0.0,1,15757.845671646566,2
1947.2442195021754,12,5,1,1601.7959204721712,0,0.0,1
218.54449704224314,12,1,0,0.0,0,0.0,0
1646.0584898973655,6,3,1,1349.5822424021442,1,17513.97934399646,2
634.5598200059277,6,4,0,0.0,0,0.0,0
1242.2520402556095,6,4,1,4485.299034598169,0,0.0,1
89.08698349657234,6,5,0,0.0,1,5993.686575347637,0
623.0712729850462,4,1,1,572.9860147711986,0,0.0,1
912.6205669477619,12,5,1,3405.3884677272827,0,0.0,0
1116.8262592268572,4,2,1,3877.5679118143844,1,14349.728649690105,2
1400.764581685312,12,3,1,3931.4756690746835,0,0.0,1
1135.810286726448,48,1,0,0.0,0,0.0,0
1798.8467263986365,24,5,1,4265.493293822112,1,15477.01200122616,0
1020.0885284468443,48,1,0,0.0,0,0.0,0
281.91101185227365,4,5,1,3954.7890506895765,1,11290.227998496006,2
1365.459898429004,12,2,1,4162.711204574305,0,0.0,1
451.31200591946873,6,4,1,1686.325417039483,0,0.0,1
793.7491895737877,6,2,0,0.0,0,0.0,0
1668.4248085308618,12,1,1,2737.9971940503083,0,0.0,1
325.5635254556885,48,5,0,0.0,0,0.0,0
638.4282885731891,48,2,0,0.0,1,17572.604057181976,2
1377.1157240693537,6,4,1,2606.060772995791,0,0.0,1
1306.4391569708416,6,3,1,1559.3833455532517,1,14072.095581317053,2
1676.700526827663,12,5,0,0.0,0,0.0,0
733.0457826514829,48,1,1,4513.0565967385555,0,0.0,1
1062.1875572566346,6,2,0,0.0,0,0.0,0
342.13310689768304,48,5,1,505.4157551599516,1,19004.39857906878,1
1288.4347168420231,6,2,0,0.0,0,0.0,0
83.90826548039777,6,3,1,3066.9564118025246,0,0.0,0
378.89369977151455,12,1,0,0.0,1,11863.351042661454,2
534.2354308452536,48,1,1,3432.956351899559,0,0.0,1
1943.296403440491,48,4,0,0.0,0,0.0,0
600.4980460187008,4,5,1,3906.6438274813017,1,17435.917976784214,2
1189.6698043705685,48,1,0,0.0,0,0.0,0
469.0523126430395,24,5,1,3763.4504924595044,1,6673.615621799577,0
1590.6511314098111,24,4,1,1608.6625921780342,0,0.0,1
1407.2743181939948,48,4,1,3816.081491427655,1,18585.210914098032,0
492.8370695103446,6,3,1,2369.5001655347837,1,12511.362722090968,2
911.2977412047228,24,4,1,3278.4212500677863,1,5705.565398605022,0
1094.5567124386632,24,3,0,0.0,0,0.0,0
1780.5378862499365,24,5,1,3505.759953654755,1,3708.087490558122,1
1464.972892263704,24,5,1,1429.7759078235629,0,0.0,1
302.27849117797916,12,1,0,0.0,0,0.0,0
370.46432182357995,24,4,0,0.0,1,6064.445676688868,0
311.6065858551399,24,4,1,4439.856389902608,1,9848.32784714279,0
60.75475380324678,4,3,0,0.0,0,0.0,0
1034.5065119596552,6,5,1,2606.3924338795628,0,0.0,1
1057.7965316678442,48,2,0,0.0,1,13331.456796472423,2
1394.6828441935272,24,5,1,1437.699635487947,0,0.0,1
1019.1841802005926,6,5,1,761.9859096204801,1,11309.067942060545,2
1582.795359385883,4,4,1,1560.7360253129712,1,13111.628474265925,2
633.0556622124993,24,3,1,4041.8661265163896,1,17410.450103137475,0
166.35388354009012,24,1,1,3594.6296067341873,1,7630.993064585055,2
1890.4519036346771,24,2,1,1499.388368678564,0,0.0,1
1204.3767758742035,4,3,1,3258.6734023687914,1,15424.948630823854,2
312.45579609947686,4,4,1,3964.203388048657,0,0.0,1
1348.3268269427645,4,4,0,0.0,1,17474.282600649974,2
205.0730400760201,48,2,0,0.0,0,0.0,0
1173.9062372389149,24,4,0,0.0,1,17129.768710592227,0
1255.5571906174987,12,4,1,4922.149944054012,1,12811.920585280373,1
1624.0936616060462,12,1,1,3815.043599900685,1,11285.510113433844,2
1811.827232568799,24,2,0,0.0,0,0.0,0
968.3665866857665,4,3,1,3808.313787536099,1,3845.8017618225026,2
1181.0528903133531,48,2,0,0.0,1,3954.219973810837,2
1895.0681536427571,48,3,1,968.2201529541967,0,0.0,1
881.7512806010707,12,4,1,2374.61977891111,0,0.0,0
1566.8958424056896,6,2,1,3885.4924675128814,1,9188.301732601809,2
737.5996061604819,48,5,0,0.0,0,0.0,0
1341.674438198216,12,4,1,1661.1894702700058,1,4370.210607291028,1
1586.6110899553619,4,4,0,0.0,0,0.0,0
486.0926602983046,48,5,0,0.0,1,6526.420218647844,0
487.7874989469404,4,1,1,1268.071427291943,0,0.0,1
1244.53698783214,48,4,0,0.0,1,10368.607376644086,0
656.8865577065527,24,3,1,681.6091437619682,0,0.0,1
747.1257363907134,6,1,0,0.0,1,18403.484187455746,2
1502.5749128442885,24,4,0,0.0,0,0.0,0
555.570098094418,12,4,1,2585.7756283502968,1,12531.479613975085,0
1138.901750825071,12,5,1,4338.026863129322,1,14406.507241827805,1
217.04924076618542,48,2,0,0.0,0,0.0,0
1201.8500589655453,4,2,0,0.0,1,15850.029533992605,2
347.91575035343317,48,3,1,3257.4526039050183,0,0.0,0
760.4146112174749,24,3,0,0.0,1,17085.962842082758,0
183.527948336217,12,4,0,0.0,0,0.0,0
1346.2963187640098,12,5,1,2191.1930085336726,1,8116.938310346999,1
1206.764010761981,24,1,1,3340.685108147701,0,0.0,1
966.1395204373664,4,2,0,0.0,1,3731.883566581993,2
199.66258793937735,4,4,1,4011.243559422279,0,0.0,1
309.71678781560274,12,1,0,0.0,0,0.0,0
1776.2104540161154,24,3,1,2611.570816387291,0,0.0,1
1089.179732736831,48,4,1,1216.421796763782,1,17162.98785055291,1
1252.4498025407404,24,4,0,0.0,0,0.0,0
1916.2471344801672,6,2,1,3725.689030660039,0,0.0,1
1846.109754131204,12,2,1,4792.240550908172,1,11575.166829730088,2
674.792331516069,12,4,1,2015.6488864917108,0,0.0,0
643.0450011348612,48,1,1,2174.8696153116325,1,15179.584950668283,2
1027.1660464285137,6,3,1,1519.4800050797173,0,0.0,1
1588.1692274350235,4,3,1,2878.794006967898,0,0.0,1
460.1801499119379,6,1,0,0.0,1,10870.46168863642,2
1649.7647418726929,12,5,0,0.0,0,0.0,0
1044.9262156537839,4,5,1,4664.29731820778,1,16979.546376114784,2
827.3437300164203,12,1,1,1114.5647217720702,1,11491.218558995553,2
397.92320455815405,6,3,0,0.0,0,0.0,0
1657.2001773460636,6,2,0,0.0,0,0.0,0
934.7025391648552,6,4,1,4383.0064423424,1,7942.542028573484,2
959.0461607469258,4,5,0,0.0,0,0.0,0
766.0662528750249,6,3,0,0.0,1,13865.736431280615,2
1566.8313773012005,48,3,0,0.0,0,0.0,0
1119.1611161510925,6,1,0,0.0,1,5159.116711376373,2
1013.8412501592047,6,3,0,0.0,1,16030.722072717135,2
785.5443250847921,4,5,0,0.0,1,14204.701844380297,2
450.34711005900186,4,2,1,2205.4367918807757,0,0.0,1
1229.158206658372,6,5,1,656.655205685709,1,6354.740854255848,2
1242.827057721142,4,2,0,0.0,0,0.0,0
847.984506936207,48,4,0,0.0,1,12561.326818967538,0
993.3464410332159,24,3,1,4442.892151586611,1,5279.644916454989,0
1201.0444158252396,6,3,1,581.6344935162628,0,0.0,1
490.70070815171425,48,4,1,594.8980001450032,1,19382.673446628567,1
345.9856695522305,24,4,1,4750.033329505702,1,15732.13457393037,0
187.19421074542785,12,2,1,2025.5943227866446,0,0.0,1
694.2568198434659,6,5,0,0.0,0,0.0,0
839.5012352442576,6,4,0,0.0,1,9281.88733347537,2
737.7085816929404,6,4,0,0.0,0,0.0,0
1003.9151489486405,4,3,1,4461.733808302648,0,0.0,1
1267.7700740069583,24,2,0,0.0,0,0.0,0
463.65901945051024,12,4,1,1753.475122650436,1,3731.928845757745,0
361.2420670307797,4,2,0,0.0,1,6305.805824286904,2
1247.8072276182704,12,1,0,0.0,0,0.0,0
553.7922207480522,12,2,1,4707.254689667352,1,18270.790497055423,2
1508.0168089587646,6,1,0,0.0,1,7111.62522299929,2
746.1445083997672,12,4,1,2592.083255291432,0,0.0,0
205.72385023483312,4,5,1,4590.050734115211,0,0.0,1
266.8809265090548,24,1,0,0.0,1,17462.069785001408,2
90.32889297184425,12,1,0,0.0,0,0.0,0
1563.9795245519479,4,2,1,4069.734765144049,1,12241.052519201414,2
619.2228377571082,6,5,0,0.0,0,0.0,0
153.6074696129897,48,1,1,3893.1970255834253,0,0.0,0
741.0400925402749,48,3,0,0.0,1,6165.184293603467,0
1614.1190953868909,6,5,1,4286.439984067116,0,0.0,1
1931.945950675012,4,1,1,849.3923006705074,0,0.0,1
1638.8193507468725,4,5,0,0.0,1,12877.581976280251,2
507.13636490198866,48,3,0,0.0,0,0.0,0
1431.7848216330392,4,1,0,0.0,0,0.0,0
234.37046739877795,6,5,1,1437.5884595847692,1,16346.203949952705,2
1905.9014383763756,4,1,1,2492.618755202461,0,0.0,1
1896.6189335966108,48,1,1,1648.8222364823275,1,14075.946743259976,2
932.7574466982079,12,4,0,0.0,1,12942.952689609476,0
1866.8068001955523,4,4,0,0.0,0,0.0,0
1438.8449841026154,12,5,1,1776.9521972798427,0,0.0,1
715.6257975500456,12,3,1,1188.779808104929,0,0.0,1
827.6509743962897,12,4,0,0.0,1,10666.449841622201,0
242.29070367956422,48,5,1,4948.292003497168,1,4940.054849612656,0
388.6633153896581,6,3,0,0.0,1,11351.252084060732,2
80.74745947313446,6,3,1,2704.0426259763744,0,0.0,0
627.8640625809718,12,2,1,3615.897743489862,1,10207.3467393895,2
370.4081111302175,6,3,0,0.0,1,4255.162812465148,2
1045.8494282406032,4,3,0,0.0,0,0.0,0
1575.0432558006892,12,1,0,0.0,1,7625.76041964697,2
978.2290828576186,48,1,0,0.0,0,0.0,0
1401.868266057979,24,1,0,0.0,1,8037.843598868267,2
1163.3450680547937,48,4,1,3643.345991361697,1,7985.245155605038,0
1114.4778817800234,12,3,1,1213.9629270780185,1,4301.750142601062,1
493.2355243228384,48,3,0,0.0,1,8450.523320405115,0
1095.5607305579056,24,2,1,2971.4941052369436,0,0.0,1
680.7214540027974,4,1,0,0.0,0,0.0,0
745.975533391429,24,2,0,0.0,1,8633.966472978926,2
1377.013630193218,24,5,1,3723.651596272087,1,16166.096016774001,0
817.2131774975395,24,2,0,0.0,0,0.0,0
421.4711523386862,48,5,1,4671.861614759903,0,0.0,0
1857.655138498888,6,3,1,4202.615788091154,1,3359.767839199108,2
1367.1269257975196,6,3,1,1389.5675970158381,0,0.0,1
1696.0865311453965,4,3,1,4682.080605540394,0,0.0,1
107.89781294706147,4,5,0,0.0,0,0.0,0
1343.4707482304698,4,5,1,2879.7479349336572,1,7315.776188331651,2
1073.2396097858018,4,5,1,3875.072978781012,1,7904.581453109115,2
1438.0332738405475,4,5,1,861.8466730346192,0,0.0,1
754.1289423493257,12,3,0,0.0,0,0.0,0
1631.0565832206514,48,4,0,0.0,0,0.0,0
1805.8147114449682,4,3,1,4098.482973597674,1,13934.971980693093,2
965.2959652351223,24,4,1,3030.4399269645605,0,0.0,0
973.096729921525,12,4,1,2012.1982277794698,1,7979.540331055379,1
61.862076918147224,24,5,0,0.0,0,0.0,0
711.0256090825937,6,2,1,3991.870905364412,1,6675.41076699768,2
1044.947121086236,24,5,1,2062.669596307239,1,14213.442514098731,1
670.9462306865655,24,2,0,0.0,1,9064.885306366825,2
339.2208877553655,24,3,0,0.0,1,19619.8663688074,0
1744.1776522009377,4,3,0,0.0,1,19107.32092645084,2
1800.9619229863674,6,2,1,1458.1884021390667,0,0.0,1
1331.2673921299884,48,1,1,3982.365408021035,0,0.0,1
1426.7937766706395,4,3,0,0.0,0,0.0,0
250.64633195771933,24,2,0,0.0,1,14500.934574067243,2
148.72921427279766,4,5,1,4263.091013290912,0,0.0,0
512.6339594830622,48,3,1,3086.3542490149957,0,0.0,0
565.8253062597622,24,4,0,0.0,0,0.0,0
288.8713745954309,24,4,0,0.0,1,12682.065501816163,0
1292.2882965121069,4,4,1,3721.8839896999416,1,14353.15048990671,2
1106.7305322092027,24,3,1,1907.2320852623561,0,0.0,1
849.6175298344909,12,2,0,0.0,0,0.0,0
364.1519692608692,24,4,1,3679.980674358189,0,0.0,0
240.79406319062747,4,1,0,0.0,0,0.0,0
1433.2043807089728,4,3,0,0.0,1,8244.309483044544,2
1370.5946217570747,6,2,0,0.0,0,0.0,0
1310.001271686199,4,4,0,0.0,0,0.0,0
1206.4589755040945,4,4,0,0.0,1,11500.792516162066,2
1922.5966414378067,24,2,0,0.0,0,0.0,0
383.3970551214749,24,2,1,577.4704274248675,0,0.0,1
1815.869528096533,12,1,1,3203.937793113297,0,0.0,1
809.2869800360336,12,2,0,0.0,1,4455.16573182506,2
1513.3374503450098,12,4,0,0.0,1,18668.83202209331,2
1127.3711859083521,12,2,0,0.0,0,0.0,0
835.2364532117385,4,1,0,0.0,1,13510.184181634102,2
1265.8651488999758,48,4,1,3188.630312574035,1,16821.135401082924,0
152.420629060155,24,5,0,0.0,1,15341.290934172994,0
1186.3227605993843,12,1,1,1369.5640675582463,0,0.0,1
240.12164072984453,4,3,1,4872.451783736205,0,0.0,1
66.78299740834103,6,4,1,2854.9915520607237,1,19106.330934072976,0
1379.3294552269858,24,4,0,0.0,0,0.0,0
432.78307966426013,24,4,1,2992.2448509911446,1,6484.963926416767,0
123.39046019601653,48,1,1,2108.000575557633,1,7435.95359161737,2
309.4186034892942,4,5,1,4421.036319967226,0,0.0,1
844.1326142204761,48,5,0,0.0,1,16651.187523572764,0
308.4621743266399,6,5,1,3132.9925552742166,1,8238.505787617221,2
1235.6161134090412,12,4,0,0.0,0,0.0,0
1731.5636819373033,4,4,1,3129.6101403578164,1,11570.168251546176,2
820.6359410525675,48,3,0,0.0,0,0.0,0
1090.482976357135,24,3,1,1432.430508013078,0,0.0,1
250.3011091617856,6,2,1,3584.183600887869,1,17543.51941575708,2
287.1410751833421,6,3,0,0.0,1,16208.125374814466,2
321.55333622977304,4,2,0,0.0,1,10914.677915640652,2
598.8951688637152,4,4,0,0.0,0,0.0,0
1957.096728416857,48,2,0,0.0,0,0.0,0
162.01845375176356,24,4,1,726.7532364229019,1,10557.441641507687,0
143.86175919223297,4,3,0,0.0,0,0.0,0
296.62770065347667,12,1,1,2914.233819294941,1,3509.560968752416,2
390.418429246813,4,5,0,0.0,1,5498.247159780264,2
678.5677723847369,6,2,0,0.0,1,7924.851654077794,2
759.5583851160095,24,4,1,3502.8147144796476,1,14729.758195070415,0
1698.819708565931,12,5,1,800.0837967053301,0,0.0,1
1432.501378362867,12,1,1,707.2227851043323,0,0.0,1
1605.4677603478362,24,4,1,1942.7444251110178,1,5939.614762820252,1
764.9290652151518,4,3,1,3118.008563332829,0,0.0,1
1177.1278978569162,48,2,1,926.2329356186497,0,0.0,1
292.92755975805227,24,3,0,0.0,1,17543.00278083705,0
781.2457627964735,48,1,1,619.6459235648185,1,18636.88655445732,2
1462.1457982327886,4,3,1,4388.454773396596,0,0.0,1
1385.8195613204737,4,1,0,0.0,0,0.0,0
376.1793148066377,4,2,1,2441.880726505621,1,13938.436247584808,2
1318.8335043333614,4,4,0,0.0,0,0.0,0
1911.2343622853534,48,1,1,2475.2695427618037,1,17884.259250614235,2
1606.6627831508176,24,2,1,3194.2146446418583,1,5022.607625932951,2
952.3601442452025,24,1,0,0.0,1,16303.938861730107,2
1960.6101098509835,12,4,0,0.0,0,0.0,0
1405.5739560069762,6,5,1,3140.2620611777616,0,0.0,1
906.8286389230296,6,3,1,4134.5517157915165,1,19789.79839049671,2
841.2692502761652,48,4,0,0.0,0,0.0,0
371.2068417620718,12,1,0,0.0,1,12971.288946216797,2
1542.9498455013245,48,3,1,520.4497353192338,1,7115.558059793146,1
1574.6846184236313,6,2,1,1074.805941627557,1,8483.404237336366,2
1015.830683447736,12,5,1,2551.74197421325,1,9558.104408205494,1
1260.8160211810145,24,2,0,0.0,1,9857.267810774176,2
634.2808845005353,4,2,0,0.0,1,5038.197545022015,2
634.1844084629772,24,5,0,0.0,0,0.0,0
1826.6209993525074,48,3,1,2144.4847788227808,0,0.0,1
1462.1892509197305,48,5,0,0.0,0,0.0,0
653.9938808583233,4,5,0,0.0,1,9641.930151984827,2
1066.0503463867817,12,4,1,3682.911609829348,1,16548.3846845063,1
719.7207825252444,4,3,0,0.0,1,9988.69284961684,2
1364.2415084938764,4,4,1,4083.2222408743623,1,4052.866499597812,2
1940.953765648968,12,3,0,0.0,1,3178.995048941788,2
1859.6722787806948,12,5,1,1117.837119334818,0,0.0,1
625.5287416856971,6,4,1,1880.8329549447387,1,7390.975974825978,2
1873.8933004786295,6,2,0,0.0,0,0.0,0
1185.7397785798657,48,1,0,0.0,0,0.0,0
869.3931829987507,4,5,1,1922.879036555219,1,13240.80341640104,2
563.7580016299055,48,1,1,4542.237486495527,0,0.0,1
1833.7220080683257,12,1,0,0.0,0,0.0,0
1708.2378563304403,48,2,1,3995.3042572171535,1,18368.090528789857,2
870.7978715910218,24,4,1,4776.725240713613,1,16519.520056902038,0
214.29873871811623,24,5,0,0.0,1,18347.378891088512,0
157.01373982870683,12,1,1,1286.2846778927124,1,18756.84003458267,2
1051.7543103208873,4,2,1,1109.0052219957356,1,4400.690605777879,2
1769.6352014052854,12,4,0,0.0,1,19868.940064291117,2
459.7687415772471,48,1,0,0.0,1,15809.24063350109,2
600.2971098685503,24,4,0,0.0,1,3250.7159147575285,0
1466.2010434849783,4,4,0,0.0,0,0.0,0
1111.1235960615127,48,3,1,4939.338303844144,1,6512.560696045914,0
789.4604176381707,6,1,1,1963.8501322964014,0,0.0,1
1434.2350359954594,24,4,1,3637.18478756909,1,3871.848191617461,0
1819.3105113238516,12,1,0,0.0,0,0.0,0
321.0962668542576,4,3,1,4555.007966281892,1,11774.505625924328,2
546.8614516852901,4,2,0,0.0,0,0.0,0
1071.1164715397194,48,4,1,3659.471840080283,0,0.0,0
925.2114128281132,48,4,1,1650.9025626180685,1,8479.753542227796,1
1774.3287574353767,24,4,1,2186.37491811858,0,0.0,1
83.91994097727243,48,1,0,0.0,1,18995.18830622795,0
1389.0934713785539,4,5,1,960.5213076970525,1,5369.703459189126,2
364.33023106743923,6,1,1,3243.291449210923,0,0.0,1
1996.1834084386342,24,1,1,2002.316158552231,1,10774.704459388991,2
1990.3849280602878,48,3,1,3856.5945154498627,0,0.0,1
632.819585396779,48,1,1,3100.031574905954,0,0.0,1
1765.5765388997534,4,2,1,3943.8202739996555,0,0.0,1
313.1380269165735,48,3,1,1210.1924293457973,1,16492.627950126345,0
1201.519364683003,48,2,1,3833.220291754717,1,8718.931483329983,2
513.4030811590724,24,3,0,0.0,1,18125.05436414264,0
1116.2770948914713,48,5,1,3021.3224582691446,0,0.0,0
1518.1225843181132,24,1,1,2110.9629022143786,0,0.0,1
